ax,ay,az,gx,gy,gz,mx,my,mz
-1.302512,9.093641,4.304994,-0.122518,-0.059898,-0.036189,-23.222967,-2.517334,-24.534933
-1.302512,9.093641,4.304994,-0.122518,-0.059898,-0.036189,-23.222967,-2.517334,-24.534933
-1.331244,9.112796,4.209221,-0.092823,-0.038726,-0.022873,-23.222967,-2.517334,-24.534933
-1.331244,9.112796,4.209221,-0.092823,-0.038726,-0.022873,-23.222967,-2.517334,-24.534933
-1.302512,8.997869,4.194855,-0.084567,-0.034731,-0.011022,-23.222967,-2.517334,-24.534933
-1.249837,9.203780,4.419921,-0.154743,-0.031402,0.006822,-23.222967,-2.517334,-24.534933
-1.249837,9.203780,4.419921,-0.154743,-0.031402,0.006822,-23.222967,-2.517334,-24.534933
-1.316878,9.203780,4.448653,-0.187367,-0.014091,0.014146,-23.222967,-2.876954,-24.189369
-1.316878,9.203780,4.448653,-0.187367,-0.014091,0.014146,-23.222967,-2.876954,-24.189369
-1.326455,9.198992,4.491751,-0.137831,-0.009031,0.020005,-23.222967,-2.876954,-24.189369
-1.326455,9.198992,4.491751,-0.137831,-0.009031,0.020005,-23.222967,-2.876954,-24.189369
-1.331244,9.256455,4.510906,-0.076711,-0.004104,0.018673,-23.222967,-2.876954,-24.189369
-1.331244,9.256455,4.510906,-0.076711,-0.004104,0.018673,-23.222967,-2.876954,-24.189369
-1.364764,9.165471,4.348092,-0.067390,0.008946,0.009485,-23.222967,-2.876954,-24.189369
-1.364764,9.165471,4.348092,-0.067390,0.008946,0.009485,-23.222967,-2.876954,-24.189369
-1.465326,8.973926,4.247530,-0.092291,0.004818,-0.003432,-23.222967,-2.876954,-24.189369
-1.465326,8.973926,4.247530,-0.092291,0.004818,-0.003432,-23.222967,-2.876954,-24.189369
-1.398285,8.935616,4.472597,-0.114262,-0.026741,-0.006095,-23.222967,-2.876954,-24.189369
-1.393496,9.064910,4.525272,-0.081105,-0.035130,-0.003565,-24.830711,-1.258667,-25.744400
-1.393496,9.064910,4.525272,-0.081105,-0.035130,-0.003565,-24.830711,-1.258667,-25.744400
-1.379130,9.098430,4.453442,-0.032901,-0.031402,-0.007293,-24.830711,-1.258667,-25.744400
-1.379130,9.098430,4.453442,-0.032901,-0.031402,-0.007293,-24.830711,-1.258667,-25.744400
-1.393496,8.964348,4.333726,-0.025844,-0.036329,-0.003432,-24.830711,-1.258667,-25.744400
-1.393496,8.964348,4.333726,-0.025844,-0.036329,-0.003432,-24.830711,-1.258667,-25.744400
-1.336033,9.151105,4.563581,-0.090293,-0.046049,-0.000901,-24.830711,-1.258667,-25.744400
-1.336033,9.151105,4.563581,-0.090293,-0.046049,-0.000901,-24.830711,-1.258667,-25.744400
-1.403074,9.098430,4.506117,-0.129975,-0.033000,-0.011022,-24.830711,-1.258667,-25.744400
-1.403074,9.098430,4.506117,-0.129975,-0.033000,-0.011022,-24.830711,-1.258667,-25.744400
-1.345610,8.926039,4.530060,-0.125714,-0.027806,-0.019144,-24.830711,-1.258667,-25.744400
-1.264203,9.026600,4.549215,-0.135434,-0.013425,-0.014484,-25.187986,-3.056763,-27.126650
-1.264203,9.026600,4.549215,-0.135434,-0.013425,-0.014484,-25.187986,-3.056763,-27.126650
-1.302512,9.093641,4.769493,-0.133837,-0.006767,-0.012220,-25.187986,-3.056763,-27.126650
-1.302512,9.093641,4.769493,-0.133837,-0.006767,-0.012220,-25.187986,-3.056763,-27.126650
-1.364764,9.074487,4.549215,-0.038228,0.004285,-0.017813,-25.187986,-3.056763,-27.126650
-1.364764,9.074487,4.549215,-0.038228,0.004285,-0.017813,-25.187986,-3.056763,-27.126650
-1.197162,9.170259,4.702452,-0.043155,-0.004503,-0.029531,-25.187986,-3.056763,-27.126650
-1.197162,9.170259,4.702452,-0.043155,-0.004503,-0.029531,-25.187986,-3.056763,-27.126650
-1.431806,8.897306,4.467808,-0.114262,-0.004237,-0.029531,-25.187986,-3.056763,-27.126650
-1.431806,8.897306,4.467808,-0.114262,-0.004237,-0.029531,-25.187986,-3.056763,-27.126650
-1.369553,8.897306,4.721606,-0.185103,-0.033000,-0.007426,-25.187986,-3.056763,-27.126650
-1.484481,9.045755,4.683297,-0.194957,-0.039125,0.012814,-23.401606,-0.899048,-26.089964
-1.484481,9.045755,4.683297,-0.194957,-0.039125,0.012814,-23.401606,-0.899048,-26.089964
-1.321667,8.930827,4.836534,-0.112398,-0.038992,-0.002499,-23.401606,-0.899048,-26.089964
-1.321667,8.930827,4.836534,-0.112398,-0.038992,-0.002499,-23.401606,-0.899048,-26.089964
-1.359976,9.017023,4.611467,-0.066990,-0.018618,-0.013285,-23.401606,-0.899048,-26.089964
-1.359976,9.017023,4.611467,-0.066990,-0.018618,-0.013285,-23.401606,-0.899048,-26.089964
-1.379130,8.959559,4.644988,-0.138098,-0.021947,-0.022473,-23.401606,-0.899048,-26.089964
-1.379130,8.959559,4.644988,-0.138098,-0.021947,-0.022473,-23.401606,-0.899048,-26.089964
-1.431806,8.935616,4.745550,-0.204811,-0.020749,-0.016748,-23.401606,-0.899048,-26.089964
-1.431806,8.935616,4.745550,-0.204811,-0.020749,-0.016748,-23.401606,-0.899048,-26.089964
-1.312089,8.902096,4.898786,-0.214798,-0.020216,-0.007559,-23.401606,-0.899048,-26.089964
-1.312089,8.902096,4.898786,-0.214798,-0.020216,-0.007559,-23.401606,-0.899048,-26.089964
-1.283358,8.926039,4.965827,-0.243827,-0.008099,-0.002766,-23.401606,0.539429,-26.089964
-1.383919,8.993080,4.855689,-0.293762,-0.008631,0.007488,-23.401606,0.539429,-26.089964
-1.383919,8.993080,4.855689,-0.293762,-0.008631,0.007488,-23.401606,0.539429,-26.089964
-1.383919,8.806323,4.946673,-0.241297,-0.019018,0.011749,-23.401606,0.539429,-26.089964
-1.383919,8.806323,4.946673,-0.241297,-0.019018,0.011749,-23.401606,0.539429,-26.089964
-1.441383,8.815900,4.903575,-0.143557,-0.013825,-0.001301,-23.401606,0.539429,-26.089964
-1.441383,8.815900,4.903575,-0.143557,-0.013825,-0.001301,-23.401606,0.539429,-26.089964
-1.398285,8.700973,4.716818,-0.144889,-0.023146,-0.018745,-23.401606,0.539429,-26.089964
-1.398285,8.700973,4.716818,-0.144889,-0.023146,-0.018745,-23.401606,0.539429,-26.089964
-1.369553,8.772802,5.066389,-0.263135,-0.051509,-0.008891,-23.401606,0.539429,-26.089964
-1.369553,8.772802,5.066389,-0.263135,-0.051509,-0.008891,-23.401606,0.539429,-26.089964
-1.336033,8.897306,5.377651,-0.370063,-0.053906,-0.002899,-23.401606,0.539429,-28.508900
-1.393496,8.940405,5.320187,-0.386042,-0.022613,-0.015016,-23.401606,0.539429,-28.508900
-1.393496,8.940405,5.320187,-0.386042,-0.022613,-0.015016,-23.401606,0.539429,-28.508900
-1.527578,8.700973,5.104698,-0.400822,-0.017953,0.001096,-23.401606,0.539429,-28.508900
-1.527578,8.700973,5.104698,-0.400822,-0.017953,0.001096,-23.401606,0.539429,-28.508900
-1.465326,8.571679,5.138219,-0.388705,-0.050843,0.019605,-23.401606,0.539429,-28.508900
-1.465326,8.571679,5.138219,-0.388705,-0.050843,0.019605,-23.401606,0.539429,-28.508900
-1.149275,8.667452,5.425538,-0.400556,-0.076809,0.025065,-23.401606,0.539429,-28.508900
-1.149275,8.667452,5.425538,-0.400556,-0.076809,0.025065,-23.401606,0.539429,-28.508900
-1.345610,8.614777,5.631449,-0.420131,-0.074546,0.029592,-23.401606,0.539429,-28.508900
-1.345610,8.614777,5.631449,-0.420131,-0.074546,0.029592,-23.401606,0.539429,-28.508900
-1.345610,8.653086,5.660181,-0.363538,-0.078008,0.036383,-23.401606,0.539429,-28.508900
-1.316878,8.499849,5.569197,-0.311738,-0.092522,0.031057,-25.545263,1.258667,-29.200026
-1.316878,8.499849,5.569197,-0.311738,-0.092522,0.031057,-25.545263,1.258667,-29.200026
-1.240260,8.605200,5.684124,-0.368864,-0.108501,0.031323,-25.545263,1.258667,-29.200026
-1.240260,8.605200,5.684124,-0.368864,-0.108501,0.031323,-25.545263,1.258667,-29.200026
-1.187585,8.413653,5.636238,-0.421329,-0.082668,0.021070,-25.545263,1.258667,-29.200026
-1.187585,8.413653,5.636238,-0.421329,-0.082668,0.021070,-25.545263,1.258667,-29.200026
-1.168430,8.346612,5.717645,-0.490439,-0.042321,0.012281,-25.545263,1.258667,-29.200026
-1.168430,8.346612,5.717645,-0.490439,-0.042321,0.012281,-25.545263,1.258667,-29.200026
-1.158853,8.303514,5.890036,-0.530787,-0.047514,0.022535,-25.545263,1.258667,-29.200026
-1.158853,8.303514,5.890036,-0.530787,-0.047514,0.022535,-25.545263,1.258667,-29.200026
-1.134909,8.246051,6.062428,-0.555954,-0.062295,0.021336,-25.545263,1.258667,-29.200026
-1.134909,8.246051,6.062428,-0.555954,-0.062295,0.021336,-25.545263,1.258667,-29.200026
-1.029559,8.341824,6.148623,-0.482183,-0.043786,0.033054,-26.438454,4.675050,-30.409494
-1.029559,8.317881,6.249185,-0.375256,-0.020483,0.063015,-26.438454,4.675050,-30.409494
-1.029559,8.317881,6.249185,-0.375256,-0.020483,0.063015,-26.438454,4.675050,-30.409494
-1.053502,8.212530,6.196510,-0.334376,-0.010895,0.079927,-26.438454,4.675050,-30.409494
-1.053502,8.212530,6.196510,-0.334376,-0.010895,0.079927,-26.438454,4.675050,-30.409494
-1.053502,8.222108,6.301860,-0.377120,-0.009297,0.091512,-26.438454,4.675050,-30.409494
-1.053502,8.222108,6.301860,-0.377120,-0.009297,0.091512,-26.438454,4.675050,-30.409494
-1.106178,8.140700,6.507772,-0.383645,-0.030337,0.121206,-26.438454,4.675050,-30.409494
-1.106178,8.140700,6.507772,-0.383645,-0.030337,0.121206,-26.438454,4.675050,-30.409494
-1.144487,8.088025,6.483829,-0.377253,-0.054572,0.137452,-26.438454,4.675050,-30.409494
-1.144487,8.088025,6.483829,-0.377253,-0.054572,0.137452,-26.438454,4.675050,-30.409494
-1.178007,8.111969,6.297071,-0.372992,-0.045650,0.112817,-26.259815,6.652955,-29.891150
-1.158853,8.011407,6.455097,-0.430784,-0.021282,0.074867,-26.259815,6.652955,-29.891150
-1.158853,8.011407,6.455097,-0.430784,-0.021282,0.074867,-26.259815,6.652955,-29.891150
-1.082234,8.025773,6.661008,-0.450624,0.000157,0.052096,-26.259815,6.652955,-29.891150
-1.082234,8.025773,6.661008,-0.450624,0.000157,0.052096,-26.259815,6.652955,-29.891150
-1.125332,7.930000,6.814245,-0.416269,0.023860,0.034919,-26.259815,6.652955,-29.891150
-1.125332,7.930000,6.814245,-0.416269,0.023860,0.034919,-26.259815,6.652955,-29.891150
-1.163641,7.930000,6.895652,-0.316665,0.027721,0.031057,-26.259815,6.652955,-29.891150
-1.163641,7.930000,6.895652,-0.316665,0.027721,0.031057,-26.259815,6.652955,-29.891150
-1.125332,7.882113,6.785513,-0.190563,0.031849,0.022135,-26.259815,6.652955,-29.891150
-1.125332,7.882113,6.785513,-0.190563,0.031849,0.022135,-26.259815,6.652955,-29.891150
-1.187585,7.949155,6.771147,-0.180576,0.033847,0.023600,-25.009348,7.911623,-31.446180
-1.154064,7.848593,6.747204,-0.283109,0.033580,0.012415,-25.009348,7.911623,-31.446180
-1.154064,7.848593,6.747204,-0.283109,0.033580,0.012415,-25.009348,7.911623,-31.446180
-1.010405,7.671413,6.972270,-0.386175,0.026257,0.012814,-25.009348,7.911623,-31.446180
-1.010405,7.671413,6.972270,-0.386175,0.026257,0.012814,-25.009348,7.911623,-31.446180
-1.043925,7.762397,7.010580,-0.363005,0.002554,0.019738,-25.009348,7.911623,-31.446180
-1.043925,7.762397,7.010580,-0.363005,0.002554,0.019738,-25.009348,7.911623,-31.446180
-1.087023,7.700145,6.933961,-0.318130,-0.012227,0.018939,-25.009348,7.911623,-31.446180
-1.087023,7.700145,6.933961,-0.318130,-0.012227,0.018939,-25.009348,7.911623,-31.446180
-1.087023,7.599584,6.886075,-0.349290,-0.026741,0.016276,-25.009348,7.911623,-31.446180
-1.087023,7.599584,6.886075,-0.349290,-0.026741,0.016276,-25.009348,7.911623,-31.446180
-1.034348,7.585217,7.039312,-0.466737,-0.035130,0.015211,-25.366625,9.350100,-31.446180
-1.034348,7.585217,7.039312,-0.466737,-0.035130,0.015211,-25.366625,9.350100,-31.446180
-0.986461,7.451135,7.020157,-0.634252,-0.037927,0.033853,-25.366625,9.350100,-31.446180
-1.091812,7.518177,7.441558,-0.845977,-0.028206,0.021070,-25.366625,9.350100,-31.446180
-1.091812,7.518177,7.441558,-0.845977,-0.028206,0.021070,-25.366625,9.350100,-31.446180
-1.067868,7.288321,7.518177,-0.862222,-0.019684,-0.013285,-25.366625,9.350100,-31.446180
-1.067868,7.288321,7.518177,-0.862222,-0.019684,-0.013285,-25.366625,9.350100,-31.446180
-1.168430,7.331419,7.590006,-0.810290,-0.037793,-0.000502,-25.366625,9.350100,-31.446180
-1.168430,7.331419,7.590006,-0.810290,-0.037793,-0.000502,-25.366625,9.350100,-31.446180
-1.053502,7.206914,7.767186,-0.768078,-0.067089,0.016010,-25.366625,9.350100,-31.446180
-1.053502,7.206914,7.767186,-0.768078,-0.067089,0.016010,-25.366625,9.350100,-31.446180
-1.144487,7.039312,8.155066,-0.607753,-0.060830,-0.000768,-26.259815,14.204958,-33.346775
-1.144487,7.039312,8.155066,-0.607753,-0.060830,-0.000768,-26.259815,14.204958,-33.346775
-1.048714,6.900441,8.035351,-0.329049,-0.013425,-0.015150,-26.259815,14.204958,-33.346775
-0.943364,6.986637,7.776763,-0.128776,0.006549,-0.020343,-26.259815,14.204958,-33.346775
-0.943364,6.986637,7.776763,-0.128776,0.006549,-0.020343,-26.259815,14.204958,-33.346775
-1.096600,7.068044,7.748032,-0.143957,-0.008898,-0.021674,-26.259815,14.204958,-33.346775
-1.096600,7.068044,7.748032,-0.143957,-0.008898,-0.021674,-26.259815,14.204958,-33.346775
-1.010405,6.857343,7.872536,-0.284707,-0.036062,-0.014218,-26.259815,14.204958,-33.346775
-1.010405,6.857343,7.872536,-0.284707,-0.036062,-0.014218,-26.259815,14.204958,-33.346775
-1.024770,6.742415,8.035351,-0.362739,-0.042854,0.005757,-26.259815,14.204958,-33.346775
-1.024770,6.742415,8.035351,-0.362739,-0.042854,0.005757,-26.259815,14.204958,-33.346775
-0.986461,6.866920,8.044928,-0.312937,-0.032867,0.018540,-26.259815,14.924197,-32.655651
-0.986461,6.866920,8.044928,-0.312937,-0.032867,0.018540,-26.259815,14.924197,-32.655651
-0.991250,6.656220,8.083237,-0.281511,-0.012759,0.021336,-26.259815,14.924197,-32.655651
-0.957729,6.833400,8.068871,-0.337571,-0.005702,0.039579,-26.259815,14.924197,-32.655651
-0.957729,6.833400,8.068871,-0.337571,-0.005702,0.039579,-26.259815,14.924197,-32.655651
-0.996039,6.680163,8.140700,-0.365269,-0.023412,0.033853,-26.259815,14.924197,-32.655651
-0.996039,6.680163,8.140700,-0.365269,-0.023412,0.033853,-26.259815,14.924197,-32.655651
-1.000827,6.699318,8.327457,-0.358744,-0.044451,0.036516,-26.259815,14.924197,-32.655651
-1.000827,6.699318,8.327457,-0.358744,-0.044451,0.036516,-26.259815,14.924197,-32.655651
-1.029559,6.593967,8.413653,-0.319994,-0.037527,0.037582,-26.259815,14.924197,-32.655651
-1.029559,6.593967,8.413653,-0.319994,-0.037527,0.037582,-26.259815,14.924197,-32.655651
-0.885900,6.579602,8.389710,-0.283375,-0.009697,0.035451,-26.259815,14.924197,-32.655651
-0.885900,6.579602,8.389710,-0.283375,-0.009697,0.035451,-26.259815,14.924197,-32.655651
-0.967307,6.435942,8.284360,-0.259673,0.008813,0.034386,-26.617092,16.722292,-35.074585
-0.967307,6.435942,8.284360,-0.259673,0.008813,0.034386,-26.617092,16.722292,-35.074585
-0.952941,6.445519,8.269994,-0.270858,-0.007167,0.044639,-26.617092,16.722292,-35.074585
-0.943364,6.507772,8.337035,-0.288968,-0.033000,0.054493,-26.617092,16.722292,-35.074585
-0.943364,6.507772,8.337035,-0.288968,-0.033000,0.054493,-26.617092,16.722292,-35.074585
-0.948152,6.488617,8.389710,-0.275652,-0.052574,0.050898,-26.617092,16.722292,-35.074585
-0.948152,6.488617,8.389710,-0.275652,-0.052574,0.050898,-26.617092,16.722292,-35.074585
-0.962518,6.273128,8.404077,-0.261138,-0.061097,0.038381,-26.617092,16.722292,-35.074585
-0.962518,6.273128,8.404077,-0.261138,-0.061097,0.038381,-26.617092,16.722292,-35.074585
-0.900266,6.129469,8.408865,-0.281245,-0.056303,0.040112,-26.617092,16.722292,-35.074585
-0.900266,6.129469,8.408865,-0.281245,-0.056303,0.040112,-26.617092,16.722292,-35.074585
-0.823647,6.321014,8.519004,-0.306279,-0.068021,0.063681,-25.723902,18.340580,-35.592930
-0.823647,6.321014,8.519004,-0.306279,-0.068021,0.063681,-25.723902,18.340580,-35.592930
-0.727874,6.282705,8.763225,-0.367932,-0.054572,0.073934,-25.723902,18.340580,-35.592930
-0.828436,6.234819,8.815900,-0.348357,-0.020083,0.076997,-25.723902,18.340580,-35.592930
-0.828436,6.234819,8.815900,-0.348357,-0.020083,0.076997,-25.723902,18.340580,-35.592930
-0.751818,6.139046,8.748858,-0.291631,-0.013159,0.078595,-25.723902,18.340580,-35.592930
-0.751818,6.139046,8.748858,-0.291631,-0.013159,0.078595,-25.723902,18.340580,-35.592930
-0.814070,6.081582,8.614777,-0.221056,-0.032068,0.088449,-25.723902,18.340580,-35.592930
-0.814070,6.081582,8.614777,-0.221056,-0.032068,0.088449,-25.723902,18.340580,-35.592930
-0.794915,6.014541,8.542947,-0.200949,-0.058167,0.096838,-25.723902,18.340580,-35.592930
-0.794915,6.014541,8.542947,-0.200949,-0.058167,0.096838,-25.723902,18.340580,-35.592930
-0.866745,5.957078,8.509426,-0.256743,-0.061097,0.102298,-27.331646,19.239628,-35.074585
-0.866745,5.957078,8.509426,-0.256743,-0.061097,0.102298,-27.331646,19.239628,-35.074585
-0.770972,6.038485,8.791957,-0.345561,-0.066290,0.103496,-27.331646,19.239628,-35.074585
-0.699143,6.057639,9.093641,-0.398159,-0.074679,0.098969,-27.331646,19.239628,-35.074585
-0.699143,6.057639,9.093641,-0.398159,-0.074679,0.098969,-27.331646,19.239628,-35.074585
-0.742240,6.009752,9.093641,-0.328517,-0.074546,0.087384,-27.331646,19.239628,-35.074585
-0.742240,6.009752,9.093641,-0.328517,-0.074546,0.087384,-27.331646,19.239628,-35.074585
-0.742240,5.827784,8.930827,-0.221190,-0.056969,0.060485,-27.331646,19.239628,-35.074585
-0.742240,5.827784,8.930827,-0.221190,-0.056969,0.060485,-27.331646,19.239628,-35.074585
-0.675199,5.717645,8.897306,-0.224785,-0.040057,0.044772,-27.331646,19.239628,-35.074585
-0.675199,5.717645,8.897306,-0.224785,-0.040057,0.044772,-27.331646,19.239628,-35.074585
-0.660833,5.794263,9.117584,-0.313469,-0.023146,0.056757,-27.153008,22.296391,-34.901806
-0.660833,5.794263,9.117584,-0.313469,-0.023146,0.056757,-27.153008,22.296391,-34.901806
-0.622524,5.712856,9.328285,-0.284973,0.014805,0.057822,-27.153008,22.296391,-34.901806
-0.747029,5.813418,9.079275,-0.117990,0.052489,0.045172,-27.153008,22.296391,-34.901806
-0.747029,5.813418,9.079275,-0.117990,0.052489,0.045172,-27.153008,22.296391,-34.901806
-0.785338,5.727222,8.801534,-0.036896,0.052356,0.022535,-27.153008,22.296391,-34.901806
-0.785338,5.727222,8.801534,-0.036896,0.052356,0.022535,-27.153008,22.296391,-34.901806
-0.751818,5.660181,8.849421,-0.102411,0.020797,0.012415,-27.153008,22.296391,-34.901806
-0.751818,5.660181,8.849421,-0.102411,0.020797,0.012415,-27.153008,22.296391,-34.901806
-0.718297,5.626661,9.026600,-0.234506,-0.004104,0.007488,-27.153008,22.296391,-34.901806
-0.718297,5.626661,9.026600,-0.234506,-0.004104,0.007488,-27.153008,22.296391,-34.901806
-0.727874,5.612295,9.036178,-0.344762,-0.009564,0.008553,-27.331646,22.476200,-34.729023
-0.727874,5.612295,9.036178,-0.344762,-0.009564,0.008553,-27.331646,22.476200,-34.729023
-0.679988,5.487790,9.098430,-0.443167,-0.006235,0.009751,-27.331646,22.476200,-34.729023
-0.679988,5.487790,9.098430,-0.443167,-0.006235,0.009751,-27.331646,22.476200,-34.729023
-0.622524,5.396806,9.237301,-0.455285,-0.002506,0.016542,-27.331646,22.476200,-34.729023
-0.598581,5.267512,9.237301,-0.459812,0.003220,0.029459,-27.331646,22.476200,-34.729023
-0.598581,5.267512,9.237301,-0.459812,0.003220,0.029459,-27.331646,22.476200,-34.729023
-0.627313,5.296244,9.424058,-0.567006,-0.005169,0.047569,-27.331646,22.476200,-34.729023
-0.627313,5.296244,9.424058,-0.567006,-0.005169,0.047569,-27.331646,22.476200,-34.729023
-0.665622,5.210048,9.452790,-0.659553,-0.001707,0.050498,-27.331646,22.476200,-34.729023
-0.665622,5.210048,9.452790,-0.659553,-0.001707,0.050498,-27.331646,22.476200,-34.729023
-0.636890,5.229203,9.318707,-0.647035,-0.018352,0.044906,-27.510284,25.173344,-35.592930
-0.636890,5.229203,9.318707,-0.647035,-0.018352,0.044906,-27.510284,25.173344,-35.592930
-0.603370,5.066389,9.318707,-0.608153,-0.046183,0.032788,-27.510284,25.173344,-35.592930
-0.603370,5.066389,9.318707,-0.608153,-0.046183,0.032788,-27.510284,25.173344,-35.592930
-0.517174,4.874843,9.572506,-0.634252,-0.066157,0.039313,-27.510284,25.173344,-35.592930
-0.574638,4.731184,9.711377,-0.563145,-0.074279,0.054360,-27.510284,25.173344,-35.592930
-0.574638,4.731184,9.711377,-0.563145,-0.074279,0.054360,-27.510284,25.173344,-35.592930
-0.608158,4.659354,9.586872,-0.493502,-0.079206,0.064746,-27.510284,25.173344,-35.592930
-0.608158,4.659354,9.586872,-0.493502,-0.079206,0.064746,-27.510284,25.173344,-35.592930
-0.617736,4.558792,9.404903,-0.595769,-0.077608,0.061684,-27.510284,25.173344,-35.592930
-0.617736,4.558792,9.404903,-0.595769,-0.077608,0.061684,-27.510284,25.173344,-35.592930
-0.589004,4.439076,9.610815,-0.795775,-0.095052,0.057822,-27.510284,25.173344,-35.592930
-0.589004,4.439076,9.610815,-0.795775,-0.095052,0.057822,-27.510284,25.173344,-35.592930
-0.507597,4.443865,10.003485,-0.796707,-0.123682,0.043041,-27.688921,28.949347,-34.037899
-0.507597,4.443865,10.003485,-0.796707,-0.123682,0.043041,-27.688921,28.949347,-34.037899
-0.589004,4.285840,10.372211,-0.552092,-0.102243,0.026663,-27.688921,28.949347,-34.037899
-0.589004,4.190066,10.180664,-0.255279,-0.071084,0.010550,-27.688921,28.949347,-34.037899
-0.589004,4.190066,10.180664,-0.255279,-0.071084,0.010550,-27.688921,28.949347,-34.037899
-0.699143,4.094294,10.147144,-0.207607,-0.041389,-0.002499,-27.688921,28.949347,-34.037899
-0.699143,4.094294,10.147144,-0.207607,-0.041389,-0.002499,-27.688921,28.949347,-34.037899
-0.502808,4.261896,10.420096,-0.248221,-0.015289,0.015211,-27.688921,28.949347,-34.037899
-0.502808,4.261896,10.420096,-0.248221,-0.015289,0.015211,-27.688921,28.949347,-34.037899
-0.560272,4.127814,10.472772,-0.111998,0.027588,0.032522,-27.688921,28.949347,-34.037899
-0.560272,4.127814,10.472772,-0.111998,0.027588,0.032522,-27.688921,28.949347,-34.037899
-0.670411,4.027253,10.046582,0.139807,0.072729,0.008153,-27.153008,30.927252,-34.901806
-0.670411,4.027253,10.046582,0.139807,0.072729,0.008153,-27.153008,30.927252,-34.901806
-0.646467,4.017675,9.835882,0.222367,0.087776,-0.020210,-27.153008,30.927252,-34.901806
-0.646467,4.017675,9.835882,0.222367,0.087776,-0.020210,-27.153008,30.927252,-34.901806
-0.646467,4.156546,9.811938,0.115439,0.085912,-0.038719,-27.153008,30.927252,-34.901806
-0.584215,4.099082,9.821516,-0.017854,0.093103,-0.052834,-27.153008,30.927252,-34.901806
-0.584215,4.099082,9.821516,-0.017854,0.093103,-0.052834,-27.153008,30.927252,-34.901806
-0.478865,4.199644,9.768841,-0.071118,0.116672,-0.063886,-27.153008,30.927252,-34.901806
-0.478865,4.199644,9.768841,-0.071118,0.116672,-0.063886,-27.153008,30.927252,-34.901806
-0.416612,4.137392,9.811938,-0.140361,0.132785,-0.055098,-27.153008,30.927252,-34.901806
-0.416612,4.137392,9.811938,-0.140361,0.132785,-0.055098,-27.153008,30.927252,-34.901806
-0.531540,3.998521,10.003485,-0.191362,0.101758,-0.049105,-27.688921,30.387823,-33.346775
-0.531540,3.998521,10.003485,-0.191362,0.101758,-0.049105,-27.688921,30.387823,-33.346775
-0.651256,3.945845,10.247705,-0.215730,0.055285,-0.075205,-27.688921,30.387823,-33.346775
-0.651256,3.945845,10.247705,-0.215730,0.055285,-0.075205,-27.688921,30.387823,-33.346775
-0.339994,3.926691,10.084891,-0.147818,0.030251,-0.104101,-27.688921,30.387823,-33.346775
-0.790127,4.103871,9.965176,-0.173918,-0.016887,-0.112356,-27.688921,30.387823,-33.346775
-0.790127,4.103871,9.965176,-0.173918,-0.016887,-0.112356,-27.688921,30.387823,-33.346775
-0.589004,3.974577,9.955598,-0.247023,-0.015689,-0.091317,-27.688921,30.387823,-33.346775
-0.589004,3.974577,9.955598,-0.247023,-0.015689,-0.091317,-27.688921,30.387823,-33.346775
-0.536328,3.644161,10.032216,-0.321592,0.019998,-0.085458,-27.688921,30.387823,-33.346775
-0.536328,3.644161,10.032216,-0.321592,0.019998,-0.085458,-27.688921,30.387823,-33.346775
-0.589004,3.936268,9.941232,-0.347825,0.041703,-0.057761,-27.867559,30.927252,-34.556244
-0.589004,3.936268,9.941232,-0.347825,0.041703,-0.057761,-27.867559,30.927252,-34.556244
-0.694354,3.610640,10.046582,-0.403353,0.045698,-0.030463,-27.867559,30.927252,-34.556244
-0.694354,3.610640,10.046582,-0.403353,0.045698,-0.030463,-27.867559,30.927252,-34.556244
-0.809281,3.514867,9.998695,-0.441569,0.045298,-0.037121,-27.867559,30.927252,-34.556244
-0.790127,3.759088,10.257283,-0.489507,0.032249,-0.051635,-27.867559,30.927252,-34.556244
-0.790127,3.759088,10.257283,-0.489507,0.032249,-0.051635,-27.867559,30.927252,-34.556244
-0.612947,3.495713,10.798400,-0.403353,-0.000376,-0.062421,-27.867559,30.927252,-34.556244
-0.612947,3.495713,10.798400,-0.403353,-0.000376,-0.062421,-27.867559,30.927252,-34.556244
-0.699143,3.519656,10.611643,-0.053674,0.000956,-0.060824,-27.867559,30.927252,-34.556244
-0.699143,3.519656,10.611643,-0.053674,0.000956,-0.060824,-27.867559,30.927252,-34.556244
-0.498019,3.519656,10.309958,0.097729,0.011875,-0.051635,-26.617092,32.905155,-35.074585
-0.498019,3.519656,10.309958,0.097729,0.011875,-0.051635,-26.617092,32.905155,-35.074585
-0.857168,3.514867,10.060948,-0.022515,-0.011161,-0.031262,-26.617092,32.905155,-35.074585
-0.857168,3.514867,10.060948,-0.022515,-0.011161,-0.031262,-26.617092,32.905155,-35.074585
-0.727874,3.500501,10.238128,-0.138098,-0.000376,-0.036855,-26.617092,32.905155,-35.074585
-0.694354,3.505290,10.238128,-0.131440,0.010943,-0.024338,-26.617092,32.905155,-35.074585
-0.694354,3.505290,10.238128,-0.131440,0.010943,-0.024338,-26.617092,32.905155,-35.074585
-0.727874,3.366419,10.218973,-0.141959,0.016003,0.000696,-26.617092,32.905155,-35.074585
-0.727874,3.366419,10.218973,-0.141959,0.016003,0.000696,-26.617092,32.905155,-35.074585
-0.713508,3.423883,10.276438,-0.131573,0.021596,0.005490,-26.617092,32.905155,-35.074585
